02-15-2017 14:25:49,B51629,917,"-22.876511","-43.368759",5
02-15-2017 14:26:05,D87752,2336,"-22.9027","-43.20985",41
02-15-2017 14:27:28,B32560,296,"-22.90131","-43.209759",1
02-15-2017 14:27:36,A29097,,"-22.86783","-43.290569",0
02-15-2017 14:28:00,D86049,867,"-22.903147","-43.555737",0
02-15-2017 14:30:41,A41159,460,"-22.874498","-43.241627",3.33
02-15-2017 14:30:42,C30289,,"-22.977449","-43.333691",0
02-15-2017 14:31:08,D87894,2339,"-22.906361","-43.209579",12
02-15-2017 14:31:34,D87196,,"-22.9172","-43.608421",0
02-15-2017 14:32:01,A27674,,"-22.92062","-43.256451",0
02-15-2017 14:32:51,C27089,774,"-22.80706","-43.327351",0
02-15-2017 14:34:09,B32809,945,"-22.85813","-43.231331",21
02-15-2017 14:34:51,B55140,,"-22.803789","-43.341431",0
02-15-2017 14:35:10,A72061,,"-22.889879","-43.29277",0
02-15-2017 14:35:11,D53709,846,"-22.88302","-43.49511",0
02-15-2017 14:38:30,A29149,,"-22.86854","-43.293289",0
02-15-2017 14:39:23,A29030,,"-22.86867","-43.291302",0
02-15-2017 14:43:44,D87379,,"-22.918261","-43.607899",0
02-15-2017 14:43:51,D53670,,"-22.883511","-43.495411",19
02-15-2017 14:44:39,C47576,862,"-22.97234","-43.335941",10
02-15-2017 14:44:49,C41028,315,"-22.874109","-43.241379",0.37
02-15-2017 14:47:53,D87342,,"-22.90135","-43.553989",0
02-15-2017 14:48:24,C47764,553,"-22.94112","-43.351589",68
02-15-2017 14:48:25,D53661,397,"-22.901751","-43.554359",37
02-15-2017 14:48:53,D17041,,"-22.917339","-43.60825",0
02-15-2017 14:48:53,D53544,,"-22.91662","-43.632359",0
02-15-2017 14:49:49,D17097,885,"-22.915039","-43.682621",0
02-15-2017 14:49:53,B32755,,"-22.81436","-43.382641",0
02-15-2017 14:51:18,B11690,773,"-22.80582","-43.360855",0
02-15-2017 14:52:07,B32548,,"-22.817141","-43.39381",0
02-15-2017 14:52:09,B32610,,"-22.81473","-43.382488",0
02-15-2017 14:52:17,A27507,,"-22.921209","-43.256302",0
02-15-2017 14:53:25,C30226,SV790,"-22.876801","-43.42358",8
02-15-2017 14:54:13,C12017,2329,"-23.01302","-43.54113",0
02-15-2017 14:54:19,A37599,538,"-22.901739","-43.196388",0
02-15-2017 14:55:11,B58207,,"-22.836969","-43.28614",0
02-15-2017 14:56:11,B32769,,"-22.81616","-43.39455",0
02-15-2017 14:56:28,D53529,,"-22.88154","-43.497829",44
02-15-2017 14:57:23,B71157,238,"-22.903206","-43.31406",0.37
02-15-2017 14:58:42,B32722,946,"-22.882059","-43.325859",23
02-15-2017 14:59:40,D53620,369,"-22.87504","-43.4627",0
02-15-2017 14:59:53,C47810,863,"-22.97855","-43.33366",15
02-15-2017 15:00:13,C27029,774,"-22.80776","-43.327629",7
02-15-2017 15:00:28,B19530,665,"-22.830441","-43.323631",0
02-15-2017 15:00:42,B19554,350,"-22.831039","-43.324001",0
02-15-2017 15:00:42,D17048,SP841,"-22.88493","-43.561699",24
02-15-2017 15:01:20,B32661,,"-22.81506","-43.382259",0
02-15-2017 15:01:39,B32546,,"-22.81514","-43.382359",0
02-15-2017 15:02:23,D87498,850,"-22.89982","-43.5546",0
02-15-2017 15:02:31,C47947,2112,"-22.952009","-43.348282",0
02-15-2017 15:03:04,C44502,,"-22.860979","-43.355572",0
02-15-2017 15:03:16,A37573,538,"-22.902479","-43.196701",0
02-15-2017 15:03:17,D86702,2334,"-22.936733","-43.172813",67.97
02-15-2017 15:04:14,B32526,,"-22.81464","-43.382271",0
02-15-2017 15:04:15,C30187,565,"-22.915899","-43.361408",0
02-15-2017 15:04:21,A27516,439,"-22.92","-43.256512",0
02-15-2017 15:04:22,A37665,SP513,"-22.955799","-43.175781",4
02-15-2017 15:04:36,D53672,759,"-22.837179","-43.339901",47
02-15-2017 15:04:38,B11676,908,"-22.804132","-43.306213",0
02-15-2017 15:04:43,B27183,639,"-22.877899","-43.32896",0
02-15-2017 15:05:09,C13060,745,"-22.87657","-43.37162",17
02-15-2017 15:06:18,B32510,,"-22.816219","-43.394501",0
02-15-2017 15:07:36,B28590,324,"-22.815491","-43.188831",0
02-15-2017 15:07:48,D53561,397,"-22.88341","-43.49506",4
02-15-2017 15:10:20,D87521,,"-22.916809","-43.607651",0
02-15-2017 15:11:27,D17017,869,"-22.900021","-43.5546",0
02-15-2017 15:11:57,A48100,106,"-22.910744","-43.269363",0
02-15-2017 15:12:03,B63101,SR335,"-22.90719","-43.209358",0
02-15-2017 15:12:10,B32763,,"-22.814449","-43.38274",0
02-15-2017 15:12:54,B11709,773,"-22.811487","-43.372131",0
02-15-2017 15:12:58,C47878,554,"-23.017241","-43.519852",24
02-15-2017 15:14:46,C30317,557,"-23.008261","-43.292931",38
02-15-2017 15:15:03,D87312,822,"-22.91828","-43.608341",0
02-15-2017 15:15:10,D17081,849,"-22.9186","-43.608269",0
02-15-2017 15:15:59,B44670,,"-22.86064","-43.355839",0
02-15-2017 15:16:16,B31152,,"-22.86558","-43.254139",11
02-15-2017 15:16:19,B63099,SR335,"-22.907539","-43.209969",39
02-15-2017 15:16:26,C47935,2111,"-22.95186","-43.348789",0
02-15-2017 15:16:28,B58211,628,"-22.859301","-43.267448",49
02-15-2017 15:16:32,B27087,SVC905,"-22.866501","-43.24971",0
02-15-2017 15:16:37,B28509,,"-22.8158","-43.187721",0
02-15-2017 15:16:53,C20233,611,"-22.93664","-43.351433",26.48
02-15-2017 15:17:13,D87319,821,"-22.900049","-43.554298",0
02-15-2017 15:17:17,A37670,584,"-22.90217","-43.19677",0
02-15-2017 15:17:20,A29050,,"-22.86865","-43.291382",0
02-15-2017 15:18:07,D87372,,"-22.864731","-43.570721",0
02-15-2017 15:18:16,C50121,,"-22.928988","-43.253403",2.78
02-15-2017 15:18:28,A41197,309,"-22.874554","-43.24157",0
02-15-2017 15:18:37,A37577,133,"-22.90177","-43.196301",0
02-15-2017 15:18:52,B32537,,"-22.814461","-43.382408",0
02-15-2017 15:18:54,B10548,630,"-22.83712","-43.269939",0
02-15-2017 15:19:09,A37629,,"-22.90254","-43.196308",0
02-15-2017 15:19:40,C44558,782,"-22.85536","-43.367081",19
02-15-2017 15:20:58,C41093,315,"-22.874147","-43.241669",0.37
02-15-2017 15:21:11,B10509,627,"-22.86804","-43.25705",0
02-15-2017 15:21:12,C47497,554,"-23.00609","-43.510872",27
02-15-2017 15:21:27,B44641,,"-22.595289","-43.298931",0
02-15-2017 15:21:38,A72119,,"-22.83939","-43.264397",1.48
02-15-2017 15:21:57,D87506,804,"-22.91713","-43.60767",0
02-15-2017 15:22:32,D87715,2339,"-22.916821","-43.607479",0
02-15-2017 15:22:39,D87868,2336,"-22.902269","-43.56118",22
02-15-2017 15:22:43,B32551,,"-22.817261","-43.392811",1
02-15-2017 15:22:55,A27639,517,"-22.915449","-43.176331",0
02-15-2017 15:22:55,D87269,898,"-22.9188","-43.60841",0
02-15-2017 15:23:09,B55138,311,"-22.90657","-43.261559",0
02-15-2017 15:23:46,D17098,885,"-22.91461","-43.681931",0
02-15-2017 15:23:52,B28578,324,"-22.815729","-43.188278",0
02-15-2017 15:24:18,B10530,,"-22.868019","-43.257259",0
02-15-2017 15:24:45,B32819,,"-22.81753","-43.39365",0
02-15-2017 15:24:45,D87280,,"-22.91781","-43.607681",0
02-15-2017 15:24:50,B32838,399,"-22.80562","-43.36393",0
02-15-2017 15:24:52,C50101,,"-22.929174","-43.253155",0
02-15-2017 15:25:13,B55055,,"-22.905701","-43.26062",0
02-15-2017 15:25:27,B44538,,"-22.860941","-43.355888",0
02-15-2017 15:25:41,B10064,634,"-22.814548","-43.187065",0.74
02-15-2017 15:25:58,A55160,,"-22.91539","-43.251171",1
02-15-2017 15:26:29,A41304,110,"-22.901165","-43.206524",0
02-15-2017 15:26:37,B10552,630,"-22.8374","-43.269981",0
02-15-2017 15:26:42,C47588,862,"-22.972269","-43.335972",0
02-15-2017 15:26:48,B32627,342,"-22.81072","-43.329559",0
02-15-2017 15:26:55,D87793,2339,"-22.905621","-43.197239",0
02-15-2017 15:27:09,A55052,436,"-22.906019","-43.260841",0
02-15-2017 15:27:12,D53549,SR393,"-22.89735","-43.486931",0
02-15-2017 15:27:33,B32787,399,"-22.805731","-43.363972",0
02-15-2017 15:27:40,D87200,,"-22.916759","-43.608601",0
02-15-2017 15:27:54,B75551,928,"-22.85807","-43.36731",0
02-15-2017 15:28:10,B32716,,"-22.81736","-43.393028",0
02-15-2017 15:28:19,A27605,,"-22.916981","-43.251251",0
02-15-2017 15:28:25,C44517,,"-22.86096","-43.356209",0
02-15-2017 15:28:40,C47585,554,"-23.02496","-43.52158",0
02-15-2017 15:28:47,A55059,434,"-22.91552","-43.25079",0
02-15-2017 15:28:59,C47651,552,"-22.994761","-43.234581",0
02-15-2017 15:29:10,D17042,825,"-22.87966","-43.673561",38
02-15-2017 15:29:13,D53581,759,"-22.93586","-43.65696",11
02-15-2017 15:30:18,D87796,,"-22.9167","-43.60804",0
02-15-2017 15:30:44,D87832,2336,"-22.91707","-43.60767",0
02-15-2017 15:30:46,C47507,,"-22.95293","-43.348671",0
02-15-2017 15:31:03,B32727,946,"-22.816071","-43.394661",0
02-15-2017 15:31:40,B28737,2344,"-22.81461","-43.188889",0
02-15-2017 15:31:54,B32681,,"-22.81674","-43.394058",0
02-15-2017 15:32:27,A27572,,"-22.92041","-43.256161",0
02-15-2017 15:32:35,A27616,433,"-22.91633","-43.250542",0
02-15-2017 15:32:38,B32708,,"-22.815189","-43.382278",0
02-15-2017 15:32:52,B32616,779,"-22.816839","-43.394169",0
02-15-2017 15:33:47,C44510,709,"-22.88114","-43.324772",0
02-15-2017 15:34:27,A50027,608,"-22.929405","-43.253548",0
02-15-2017 15:34:36,C41149,315,"-22.874239","-43.241642",0.37
02-15-2017 15:34:43,C47723,636,"-22.903629","-43.278999",8
02-15-2017 15:34:53,A29021,,"-22.868589","-43.291271",0
02-15-2017 15:34:55,D17034,833,"-22.899811","-43.554298",0
02-15-2017 15:34:56,D17020,869,"-22.899691","-43.555069",0
02-15-2017 15:35:02,D87774,2339,"-22.916969","-43.607571",0
02-15-2017 15:35:34,D87447,738,"-22.91276","-43.65641",0
02-15-2017 15:35:42,C47646,861,"-22.95657","-43.393761",0
02-15-2017 15:35:44,D87065,,"-22.91675","-43.607681",0
02-15-2017 15:35:48,D13247,803,"-22.920111","-43.36787",9
02-15-2017 15:35:55,D87237,,"-22.91857","-43.608521",0
02-15-2017 15:36:11,D87231,,"-22.917721","-43.608131",0
02-15-2017 15:36:37,B51625,917,"-22.87689","-43.369999",0
02-15-2017 15:36:52,A41136,462,"-22.874651","-43.241695",0
02-15-2017 15:36:56,A55133,434,"-22.91544","-43.251091",0
02-15-2017 15:37:06,B32783,727,"-22.816299","-43.394428",0
02-15-2017 15:37:16,B73120,SR350,"-22.83123","-43.324108",0
02-15-2017 15:38:01,B32659,298,"-22.826321","-43.348728",0
02-15-2017 15:38:04,A41194,538,"-22.87405","-43.241814",0.37
02-15-2017 15:38:08,D87527,,"-22.920071","-43.608528",0
02-15-2017 15:38:12,D17072,,"-22.91836","-43.608589",0
02-15-2017 15:38:21,D87318,821,"-22.90003","-43.554501",0
02-15-2017 15:38:59,A27508,222,"-22.920191","-43.222969",11
02-15-2017 15:38:59,A55064,464,"-22.906309","-43.260448",0
02-15-2017 15:39:11,B32830,384,"-22.816179","-43.394531",0
02-15-2017 15:40:53,C44654,,"-22.860941","-43.35622",0
02-15-2017 15:41:07,A27558,432,"-22.92123","-43.256222",0
02-15-2017 15:41:17,D87530,804,"-22.91835","-43.60791",0
02-15-2017 15:41:32,D17009,868,"-22.9002","-43.554199",0
02-15-2017 15:42:06,D86385,867,"-22.936764","-43.575855",17.41
02-15-2017 15:42:12,D17012,869,"-22.900009","-43.554581",0
02-15-2017 15:42:18,D87371,830,"-22.918381","-43.607929",0
02-15-2017 15:42:27,B10520,680,"-22.868071","-43.25729",0
02-15-2017 15:42:27,D86211,769,"-22.894316","-43.532101",0
02-15-2017 15:42:50,D87244,,"-22.917839","-43.607712",0
02-15-2017 15:42:52,B44621,,"-22.861111","-43.355888",0
02-15-2017 15:43:00,C30257,361,"-22.89665","-43.20488",0
02-15-2017 15:43:00,D17032,893,"-22.91835","-43.607861",0
02-15-2017 15:43:05,D87502,,"-22.917219","-43.608139",0
02-15-2017 15:43:23,B75578,928,"-22.850849","-43.248569",0
02-15-2017 15:43:24,A27510,,"-22.91391","-43.204189",32
02-15-2017 15:43:29,A48166,415,"-22.985569","-43.223614",0
